"dm","gdr","smk","age","sbp","chl","refv","N_AFR_ME","CSS_AFR","ESS_AFR","SSS_AFR","WSS_AFR","SN_LAT_AME","HI_N_AME","CAR","AND_LAT_AME","CEN_LAT_AME","TRO_LAT_AME","EAS_ASI","SOU_ASI","SE_ASI","CEN_ASI","HI_ASI_PAC","WES_EUR","CEN_EUR","EAS_EUR","OCE","AUS"
1,0,0,"60-64","140-159","<4","60-64_0_1_0_140-159_<4",21,14,11,12,12,10,14,11,8,10,9,17,12,12,18,10,11,16,20,13,10
1,0,0,"60-64","120-139","<4","60-64_0_1_0_120-139_<4",17,11,9,10,9,7,11,9,7,8,7,14,10,10,14,8,8,11,16,11,8
1,0,0,"60-64","<120","<4","60-64_0_1_0_<120_<4",14,9,7,8,8,6,9,7,6,6,6,11,8,8,10,6,6,8,12,9,6
1,0,0,"55-59",">=180","<4","55-59_0_1_0_>=180_<4",25,17,13,15,15,13,18,14,10,12,10,22,15,15,24,13,15,21,26,16,14
1,0,0,"55-59","160-179","<4","55-59_0_1_0_160-179_<4",20,13,11,12,12,9,14,11,8,9,8,17,12,12,17,10,11,15,20,13,10
1,0,0,"55-59","140-159","<4","55-59_0_1_0_140-159_<4",17,10,8,9,9,7,11,9,7,7,7,14,10,9,13,8,8,11,15,11,8
1,0,0,"55-59","120-139","<4","55-59_0_1_0_120-139_<4",14,8,7,7,7,5,8,7,5,6,6,11,8,7,9,6,6,8,12,8,6
1,0,0,"55-59","<120","<4","55-59_0_1_0_<120_<4",11,6,5,6,6,4,6,6,4,5,4,8,6,6,7,5,4,5,9,7,4
1,0,0,"50-54",">=180","<4","50-54_0_1_0_>=180_<4",21,14,11,12,12,10,14,11,8,9,9,18,12,12,17,10,11,16,20,14,11
1,0,0,"50-54","160-179","<4","50-54_0_1_0_160-179_<4",17,10,9,10,9,7,11,9,7,7,7,14,10,9,13,8,8,11,15,11,8
1,0,0,"50-54","140-159","<4","50-54_0_1_0_140-159_<4",13,8,7,7,7,5,8,7,5,6,6,11,7,7,9,6,6,7,11,8,5
1,0,0,"50-54","120-139","<4","50-54_0_1_0_120-139_<4",11,6,5,6,5,4,6,5,4,5,4,8,6,6,6,4,4,5,8,7,4
1,0,0,"50-54","<120","<4","50-54_0_1_0_<120_<4",9,5,4,4,4,3,5,4,3,4,3,6,5,4,4,3,3,3,6,5,3
1,0,0,"45-49",">=180","<4","45-49_0_1_0_>=180_<4",17,11,9,10,10,8,11,9,7,8,7,15,10,10,13,8,8,12,16,12,8
1,0,0,"45-49","160-179","<4","45-49_0_1_0_160-179_<4",14,8,7,8,7,5,8,7,5,6,6,11,8,8,9,6,6,8,12,9,6
1,0,0,"45-49","140-159","<4","45-49_0_1_0_140-159_<4",11,6,5,6,5,4,6,5,4,5,4,8,6,6,6,5,4,5,8,7,4
1,0,0,"45-49","120-139","<4","45-49_0_1_0_120-139_<4",8,4,4,4,4,3,5,4,3,3,3,6,4,4,4,3,3,3,6,5,3
1,0,0,"45-49","<120","<4","45-49_0_1_0_<120_<4",7,3,3,3,3,2,3,3,3,3,3,5,3,3,3,2,2,2,4,4,2
1,0,0,"40-44",">=180","<4","40-44_0_1_0_>=180_<4",15,9,7,8,8,6,9,8,6,6,6,13,8,8,10,7,6,9,13,10,6
1,0,0,"40-44","160-179","<4","40-44_0_1_0_160-179_<4",11,6,5,6,6,4,6,6,4,5,5,9,6,6,7,5,4,6,9,7,4
1,0,0,"40-44","140-159","<4","40-44_0_1_0_140-159_<4",9,5,4,5,4,3,5,4,3,4,4,7,5,4,5,3,3,4,6,5,3
1,0,0,"40-44","120-139","<4","40-44_0_1_0_120-139_<4",7,3,3,3,3,2,3,3,3,3,3,5,3,3,3,3,2,2,4,4,2
1,0,0,"40-44","<120","<4","40-44_0_1_0_<120_<4",5,2,2,2,2,1,2,2,2,2,2,3,3,2,2,2,1,1,3,3,1
1,0,0,"70-74",">=180","4-4.9","70-74_0_1_0_>=180_4-4.9",42,34,25,27,28,29,35,27,19,23,19,38,28,29,61,27,37,52,53,29,31
1,0,0,"70-74","160-179","4-4.9","70-74_0_1_0_160-179_4-4.9",37,29,21,23,24,24,30,23,16,19,16,33,24,25,51,23,30,42,45,25,25
1,0,0,"70-74","140-159","4-4.9","70-74_0_1_0_140-159_4-4.9",33,24,18,20,20,19,25,20,14,16,14,28,21,21,41,19,24,34,38,21,21
1,0,0,"70-74","120-139","4-4.9","70-74_0_1_0_120-139_4-4.9",28,20,15,17,17,16,21,17,12,14,12,24,17,17,32,16,19,27,31,18,17
1,0,0,"70-74","<120","4-4.9","70-74_0_1_0_<120_4-4.9",25,17,13,14,14,13,17,14,10,12,10,20,15,15,25,13,15,21,26,16,13
1,0,0,"65-69",">=180","4-4.9","65-69_0_1_0_>=180_4-4.9",36,28,21,23,24,23,29,22,16,19,16,32,23,24,48,22,29,41,43,24,25
1,0,0,"65-69","160-179","4-4.9","65-69_0_1_0_160-179_4-4.9",31,23,17,19,19,18,24,19,13,16,13,27,20,20,38,18,22,32,36,21,20
1,0,0,"65-69","140-159","4-4.9","65-69_0_1_0_140-159_4-4.9",27,19,14,16,16,14,20,16,11,13,11,22,16,16,29,14,17,24,29,17,15
1,0,0,"65-69","120-139","4-4.9","65-69_0_1_0_120-139_4-4.9",23,15,12,13,13,11,16,13,9,11,9,19,14,13,22,12,13,18,23,14,12
1,0,0,"65-69","<120","4-4.9","65-69_0_1_0_<120_4-4.9",20,13,10,11,11,9,13,11,8,9,8,15,11,11,17,9,10,14,19,12,10
1,0,0,"60-64",">=180","4-4.9","60-64_0_1_0_>=180_4-4.9",31,23,17,19,19,18,24,18,13,15,13,27,19,20,36,18,22,31,35,21,19
1,0,0,"60-64","160-179","4-4.9","60-64_0_1_0_160-179_4-4.9",26,18,14,16,16,14,19,15,11,13,11,22,16,16,28,14,17,23,28,17,15
1,0,0,"60-64","140-159","4-4.9","60-64_0_1_0_140-159_4-4.9",22,15,11,13,13,11,15,12,9,10,9,18,13,13,21,11,12,17,22,14,11
1,0,0,"60-64","120-139","4-4.9","60-64_0_1_0_120-139_4-4.9",18,12,9,10,10,8,12,10,7,8,7,14,11,10,15,9,9,13,17,11,9
1,0,0,"60-64","<120","4-4.9","60-64_0_1_0_<120_4-4.9",15,9,8,8,8,6,10,8,6,7,6,12,9,8,11,7,7,9,14,9,7
1,0,0,"55-59",">=180","4-4.9","55-59_0_1_0_>=180_4-4.9",26,18,14,16,16,14,19,15,11,13,11,23,16,16,27,14,17,24,28,17,15
1,0,0,"55-59","160-179","4-4.9","55-59_0_1_0_160-179_4-4.9",22,14,11,13,13,10,15,12,9,10,9,18,13,13,20,11,12,17,22,14,11
1,0,0,"55-59","140-159","4-4.9","55-59_0_1_0_140-159_4-4.9",18,11,9,10,10,8,12,10,7,8,7,14,10,10,15,8,9,12,17,11,8
1,0,0,"55-59","120-139","4-4.9","55-59_0_1_0_120-139_4-4.9",15,9,7,8,8,6,9,8,6,6,6,11,8,8,11,7,6,9,13,9,6
1,0,0,"55-59","<120","4-4.9","55-59_0_1_0_<120_4-4.9",12,7,6,6,6,4,7,6,5,5,5,9,7,6,8,5,5,6,10,7,5
1,0,0,"50-54",">=180","4-4.9","50-54_0_1_0_>=180_4-4.9",22,15,12,13,13,11,15,12,9,10,9,19,13,13,20,11,13,18,22,15,12
1,0,0,"50-54","160-179","4-4.9","50-54_0_1_0_160-179_4-4.9",18,11,9,10,10,8,12,10,7,8,7,15,10,10,14,9,9,12,17,11,8
1,0,0,"50-54","140-159","4-4.9","50-54_0_1_0_140-159_4-4.9",15,9,7,8,8,6,9,8,6,6,6,11,8,8,10,7,6,8,13,9,6
1,0,0,"50-54","120-139","4-4.9","50-54_0_1_0_120-139_4-4.9",12,7,6,6,6,4,7,6,5,5,5,9,6,6,7,5,4,6,9,7,4
1,0,0,"50-54","<120","4-4.9","50-54_0_1_0_<120_4-4.9",9,5,4,5,5,3,5,5,4,4,4,7,5,5,5,4,3,4,7,5,3
1,0,0,"45-49",">=180","4-4.9","45-49_0_1_0_>=180_4-4.9",19,12,10,11,11,8,12,10,8,8,8,16,11,11,15,9,9,13,18,12,9
1,0,0,"45-49","160-179","4-4.9","45-49_0_1_0_160-179_4-4.9",15,9,7,8,8,6,9,8,6,7,6,12,8,8,11,7,7,9,13,9,6
1,0,0,"45-49","140-159","4-4.9","45-49_0_1_0_140-159_4-4.9",12,7,6,6,6,4,7,6,5,5,5,9,6,6,7,5,4,6,9,7,4
1,0,0,"45-49","120-139","4-4.9","45-49_0_1_0_120-139_4-4.9",9,5,4,5,4,3,5,5,4,4,4,7,5,5,5,4,3,4,7,5,3
1,0,0,"45-49","<120","4-4.9","45-49_0_1_0_<120_4-4.9",7,4,3,4,3,2,4,3,3,3,3,5,4,3,3,3,2,3,5,4,2
1,0,0,"40-44",">=180","4-4.9","40-44_0_1_0_>=180_4-4.9",16,10,8,9,9,7,10,8,6,7,7,13,9,9,11,7,7,10,14,10,7
1,0,0,"40-44","160-179","4-4.9","40-44_0_1_0_160-179_4-4.9",12,7,6,7,6,5,7,6,5,5,5,10,7,7,8,5,5,6,10,8,5
1,0,0,"40-44","140-159","4-4.9","40-44_0_1_0_140-159_4-4.9",10,5,4,5,5,3,5,5,4,4,4,7,5,5,5,4,3,4,7,6,3
1,0,0,"40-44","120-139","4-4.9","40-44_0_1_0_120-139_4-4.9",7,4,3,4,3,2,4,3,3,3,3,5,4,3,4,3,2,3,5,4,2
1,0,0,"40-44","<120","4-4.9","40-44_0_1_0_<120_4-4.9",6,3,3,3,2,2,3,3,2,2,2,4,3,3,2,2,1,2,3,3,2
1,0,0,"70-74",">=180","5-5.9","70-74_0_1_0_>=180_5-5.9",44,36,25,28,30,31,37,28,20,24,20,39,29,30,66,29,40,55,56,30,33
1,0,0,"70-74","160-179","5-5.9","70-74_0_1_0_160-179_5-5.9",39,30,22,24,25,25,31,24,17,21,17,34,25,26,55,24,32,45,48,26,27
1,0,0,"70-74","140-159","5-5.9","70-74_0_1_0_140-159_5-5.9",34,25,19,21,21,21,26,21,15,17,15,29,22,22,45,20,26,36,40,22,22
1,0,0,"70-74","120-139","5-5.9","70-74_0_1_0_120-139_5-5.9",30,21,16,18,18,17,22,17,13,15,12,24,18,18,36,17,21,29,33,19,18
1,0,0,"70-74","<120","5-5.9","70-74_0_1_0_<120_5-5.9",26,18,13,15,15,13,18,15,11,12,11,21,16,15,28,14,16,22,27,16,14
1,0,0,"65-69",">=180","5-5.9","65-69_0_1_0_>=180_5-5.9",38,30,22,24,25,25,31,24,17,20,17,33,25,25,53,24,31,44,46,26,26
1,0,0,"65-69","160-179","5-5.9","65-69_0_1_0_160-179_5-5.9",33,24,18,20,21,20,25,20,14,17,14,28,21,21,42,19,25,35,38,22,21
1,0,0,"65-69","140-159","5-5.9","65-69_0_1_0_140-159_5-5.9",28,20,15,17,17,16,21,17,12,14,12,23,17,17,33,16,19,27,31,18,17
1,0,0,"65-69","120-139","5-5.9","65-69_0_1_0_120-139_5-5.9",24,16,13,14,14,12,17,14,10,12,10,19,15,14,25,13,15,20,25,15,13
1,0,0,"65-69","<120","5-5.9","65-69_0_1_0_<120_5-5.9",21,13,10,12,12,10,14,11,8,10,8,16,12,12,19,10,11,15,20,13,10
1,0,0,"60-64",">=180","5-5.9","60-64_0_1_0_>=180_5-5.9",33,24,18,20,21,19,25,20,14,17,14,28,21,21,41,19,24,34,38,22,21
1,0,0,"60-64","160-179","5-5.9","60-64_0_1_0_160-179_5-5.9",28,20,15,17,17,15,20,16,12,14,12,23,17,17,31,15,18,26,31,18,16
1,0,0,"60-64","140-159","5-5.9","60-64_0_1_0_140-159_5-5.9",23,16,12,14,14,12,16,13,10,11,10,19,14,14,24,12,14,19,24,15,13
1,0,0,"60-64","120-139","5-5.9","60-64_0_1_0_120-139_5-5.9",20,13,10,11,11,9,13,11,8,9,8,15,12,11,18,10,10,14,19,12,10
1,0,0,"60-64","<120","5-5.9","60-64_0_1_0_<120_5-5.9",16,10,8,9,9,7,10,9,7,7,7,12,9,9,13,8,8,10,15,10,7
1,0,0,"55-59",">=180","5-5.9","55-59_0_1_0_>=180_5-5.9",28,20,15,17,17,15,21,16,12,14,12,24,17,17,31,15,19,26,31,18,17
1,0,0,"55-59","160-179","5-5.9","55-59_0_1_0_160-179_5-5.9",23,16,12,14,14,12,16,13,10,11,10,19,14,14,23,12,14,19,24,15,13
1,0,0,"55-59","140-159","5-5.9","55-59_0_1_0_140-159_5-5.9",19,12,10,11,11,9,13,11,8,9,8,15,11,11,17,9,10,14,19,12,9
1,0,0,"55-59","120-139","5-5.9","55-59_0_1_0_120-139_5-5.9",16,10,8,9,8,7,10,8,6,7,6,12,9,8,12,7,7,10,14,10,7
1,0,0,"55-59","<120","5-5.9","55-59_0_1_0_<120_5-5.9",13,8,6,7,7,5,8,7,5,6,5,9,7,7,9,6,5,7,11,8,5
1,0,0,"50-54",">=180","5-5.9","50-54_0_1_0_>=180_5-5.9",24,16,13,14,14,12,17,14,10,11,10,20,14,14,23,12,14,20,25,16,13
1,0,0,"50-54","160-179","5-5.9","50-54_0_1_0_160-179_5-5.9",20,13,10,11,11,9,13,11,8,9,8,16,11,11,17,10,10,14,19,12,10
1,0,0,"50-54","140-159","5-5.9","50-54_0_1_0_140-159_5-5.9",16,10,8,9,8,7,10,8,6,7,6,12,9,9,12,7,7,10,14,10,7
1,0,0,"50-54","120-139","5-5.9","50-54_0_1_0_120-139_5-5.9",13,7,6,7,7,5,8,7,5,6,5,9,7,7,8,5,5,7,11,8,5
1,0,0,"50-54","<120","5-5.9","50-54_0_1_0_<120_5-5.9",10,6,5,5,5,4,6,5,4,4,4,7,6,5,6,4,4,4,8,6,4
1,0,0,"45-49",">=180","5-5.9","45-49_0_1_0_>=180_5-5.9",21,13,11,12,12,10,14,11,8,9,9,17,12,12,18,10,11,15,20,13,10
1,0,0,"45-49","160-179","5-5.9","45-49_0_1_0_160-179_5-5.9",16,10,8,9,9,7,10,9,7,7,7,13,9,9,12,8,8,10,15,10,7
1,0,0,"45-49","140-159","5-5.9","45-49_0_1_0_140-159_5-5.9",13,8,6,7,7,5,8,7,5,6,5,10,7,7,9,6,5,7,11,8,5
1,0,0,"45-49","120-139","5-5.9","45-49_0_1_0_120-139_5-5.9",10,6,5,5,5,4,6,5,4,4,4,7,6,5,6,4,4,4,8,6,4
1,0,0,"45-49","<120","5-5.9","45-49_0_1_0_<120_5-5.9",8,4,4,4,4,3,4,4,3,3,3,5,4,4,4,3,2,3,6,5,3
1,0,0,"40-44",">=180","5-5.9","40-44_0_1_0_>=180_5-5.9",18,11,9,10,10,8,11,9,7,8,7,15,10,10,13,8,8,12,16,11,8
1,0,0,"40-44","160-179","5-5.9","40-44_0_1_0_160-179_5-5.9",14,8,7,7,7,5,8,7,5,6,6,11,8,7,9,6,6,8,11,8,6
1,0,0,"40-44","140-159","5-5.9","40-44_0_1_0_140-159_5-5.9",11,6,5,6,5,4,6,5,4,4,4,8,6,5,6,4,4,5,8,6,4
1,0,0,"40-44","120-139","5-5.9","40-44_0_1_0_120-139_5-5.9",8,4,4,4,4,3,4,4,3,3,3,6,4,4,4,3,3,3,6,5,3
1,0,0,"40-44","<120","5-5.9","40-44_0_1_0_<120_5-5.9",6,3,3,3,3,2,3,3,2,3,2,4,3,3,3,2,2,2,4,3,2
1,0,0,"70-74",">=180","6-6.9","70-74_0_1_0_>=180_6-6.9",45,38,26,30,31,33,39,30,21,26,21,40,31,32,71,31,43,59,59,31,35
1,0,0,"70-74","160-179","6-6.9","70-74_0_1_0_160-179_6-6.9",40,32,23,25,26,27,33,26,18,22,18,35,27,27,60,26,35,48,50,27,29
1,0,0,"70-74","140-159","6-6.9","70-74_0_1_0_140-159_6-6.9",35,27,19,22,22,22,28,22,16,18,15,30,23,23,49,21,28,39,43,23,23
1,0,0,"70-74","120-139","6-6.9","70-74_0_1_0_120-139_6-6.9",31,23,16,18,19,18,23,18,13,16,13,25,19,19,39,18,22,31,36,20,19
1,0,0,"70-74","<120","6-6.9","70-74_0_1_0_<120_6-6.9",27,19,14,16,16,15,19,16,11,13,11,21,16,16,31,14,18,24,29,17,15
1,0,0,"65-69",">=180","6-6.9","65-69_0_1_0_>=180_6-6.9",40,32,23,25,26,27,33,25,18,21,18,35,26,27,58,25,34,48,50,27,28
1,0,0,"65-69","160-179","6-6.9","65-69_0_1_0_160-179_6-6.9",35,26,19,21,22,21,27,21,15,18,15,29,22,22,47,21,27,38,41,23,23
1,0,0,"65-69","140-159","6-6.9","65-69_0_1_0_140-159_6-6.9",30,22,16,18,18,17,22,18,13,15,13,24,19,18,37,17,21,29,34,19,18
1,0,0,"65-69","120-139","6-6.9","65-69_0_1_0_120-139_6-6.9",26,18,13,15,15,13,18,15,11,12,11,20,16,15,28,14,16,22,27,16,14
1,0,0,"65-69","<120","6-6.9","65-69_0_1_0_<120_6-6.9",22,14,11,12,12,11,15,12,9,10,9,17,13,12,22,11,13,17,22,13,11
1,0,0,"60-64",">=180","6-6.9","60-64_0_1_0_>=180_6-6.9",35,26,19,22,22,22,27,21,15,18,15,30,22,22,46,21,27,38,41,23,23
1,0,0,"60-64","160-179","6-6.9","60-64_0_1_0_160-179_6-6.9",30,21,16,18,18,17,22,17,13,15,12,24,18,18,36,17,21,29,33,19,18
1,0,0,"60-64","140-159","6-6.9","60-64_0_1_0_140-159_6-6.9",25,17,13,15,15,13,18,14,10,12,10,20,15,15,27,13,16,22,27,16,14
1,0,0,"60-64","120-139","6-6.9","60-64_0_1_0_120-139_6-6.9",21,14,11,12,12,10,14,12,9,10,8,16,12,12,20,10,12,16,21,13,11
1,0,0,"60-64","<120","6-6.9","60-64_0_1_0_<120_6-6.9",18,11,9,10,9,8,11,9,7,8,7,13,10,9,15,8,9,12,16,10,8
1,0,0,"55-59",">=180","6-6.9","55-59_0_1_0_>=180_6-6.9",30,22,16,18,19,17,23,18,13,15,13,25,19,19,36,17,21,30,34,20,18
1,0,0,"55-59","160-179","6-6.9","55-59_0_1_0_160-179_6-6.9",25,17,13,15,15,13,18,14,10,12,10,20,15,15,27,13,16,22,27,16,14
1,0,0,"55-59","140-159","6-6.9","55-59_0_1_0_140-159_6-6.9",21,14,11,12,12,10,14,12,8,10,8,16,12,12,20,10,12,16,21,13,11
1,0,0,"55-59","120-139","6-6.9","55-59_0_1_0_120-139_6-6.9",17,11,8,9,9,7,11,9,7,8,7,13,10,9,14,8,8,11,16,10,8
1,0,0,"55-59","<120","6-6.9","55-59_0_1_0_<120_6-6.9",14,8,7,8,7,6,9,7,6,6,6,10,8,7,10,6,6,8,12,8,6
1,0,0,"50-54",">=180","6-6.9","50-54_0_1_0_>=180_6-6.9",26,18,14,15,16,14,19,15,11,13,11,22,16,16,28,14,16,23,28,17,15
1,0,0,"50-54","160-179","6-6.9","50-54_0_1_0_160-179_6-6.9",21,14,11,12,12,10,15,12,9,10,9,17,13,12,20,11,12,16,21,13,11
1,0,0,"50-54","140-159","6-6.9","50-54_0_1_0_140-159_6-6.9",17,11,9,10,9,8,11,9,7,8,7,13,10,9,14,8,8,11,16,10,8
1,0,0,"50-54","120-139","6-6.9","50-54_0_1_0_120-139_6-6.9",14,8,7,7,7,6,9,7,5,6,5,10,8,7,10,6,6,8,12,8,6
1,0,0,"50-54","<120","6-6.9","50-54_0_1_0_<120_6-6.9",11,6,5,6,6,4,7,6,4,5,4,8,6,5,7,5,4,5,9,6,4
1,0,0,"45-49",">=180","6-6.9","45-49_0_1_0_>=180_6-6.9",23,15,12,13,13,11,16,13,9,10,9,18,13,13,21,11,13,18,23,14,12
1,0,0,"45-49","160-179","6-6.9","45-49_0_1_0_160-179_6-6.9",18,11,9,10,10,8,12,10,7,8,7,14,10,10,15,8,9,12,17,11,8
1,0,0,"45-49","140-159","6-6.9","45-49_0_1_0_140-159_6-6.9",14,8,7,8,7,6,9,7,6,6,6,11,8,7,10,6,6,8,12,8,6
1,0,0,"45-49","120-139","6-6.9","45-49_0_1_0_120-139_6-6.9",11,6,5,6,6,4,7,6,4,5,4,8,6,6,7,5,4,5,9,6,4
1,0,0,"45-49","<120","6-6.9","45-49_0_1_0_<120_6-6.9",9,5,4,5,4,3,5,4,3,4,3,6,5,4,5,3,3,4,6,5,3
1,0,0,"40-44",">=180","6-6.9","40-44_0_1_0_>=180_6-6.9",19,12,10,11,11,9,13,10,8,9,8,16,11,11,16,9,10,14,18,12,9
1,0,0,"40-44","160-179","6-6.9","40-44_0_1_0_160-179_6-6.9",15,9,7,8,8,6,9,8,6,7,6,12,9,8,11,7,7,9,13,9,6
1,0,0,"40-44","140-159","6-6.9","40-44_0_1_0_140-159_6-6.9",12,7,6,6,6,4,7,6,5,5,5,8,7,6,7,5,5,6,9,7,5
1,0,0,"40-44","120-139","6-6.9","40-44_0_1_0_120-139_6-6.9",9,5,4,5,4,3,5,4,4,4,4,6,5,4,5,4,3,4,7,5,3
1,0,0,"40-44","<120","6-6.9","40-44_0_1_0_<120_6-6.9",7,4,3,4,3,2,4,3,3,3,3,4,4,3,3,3,2,2,5,4,2
1,0,0,"70-74",">=180",">=7","70-74_0_1_0_>=180_>=7",47,40,28,31,33,36,41,32,22,27,22,42,33,33,76,33,46,63,62,32,37
1,0,0,"70-74","160-179",">=7","70-74_0_1_0_160-179_>=7",42,34,24,27,28,29,35,27,19,23,19,36,28,28,65,27,38,52,53,28,31
1,0,0,"70-74","140-159",">=7","70-74_0_1_0_140-159_>=7",37,28,20,23,24,24,29,23,16,20,16,31,24,24,54,23,30,42,45,24,25
1,0,0,"70-74","120-139",">=7","70-74_0_1_0_120-139_>=7",32,24,17,19,20,19,25,19,14,16,14,26,20,20,43,19,24,34,38,20,20
1,0,0,"70-74","<120",">=7","70-74_0_1_0_<120_>=7",28,20,15,16,17,16,21,16,12,14,12,22,17,17,34,15,19,26,31,17,16
1,0,0,"65-69",">=180",">=7","65-69_0_1_0_>=180_>=7",42,34,24,27,28,29,35,27,19,23,19,36,28,28,64,27,38,52,53,28,31
1,0,0,"65-69","160-179",">=7","65-69_0_1_0_160-179_>=7",36,28,20,22,23,23,29,23,16,19,16,31,24,24,52,22,30,41,45,24,25
1,0,0,"65-69","140-159",">=7","65-69_0_1_0_140-159_>=7",31,23,17,19,19,19,24,19,14,16,13,26,20,19,41,18,23,32,37,20,20
1,0,0,"65-69","120-139",">=7","65-69_0_1_0_120-139_>=7",27,19,14,16,16,15,20,16,11,13,11,21,17,16,32,15,18,25,30,17,16
1,0,0,"65-69","<120",">=7","65-69_0_1_0_<120_>=7",23,16,12,13,13,12,16,13,9,11,9,18,14,13,25,12,14,19,24,14,12
1,0,0,"60-64",">=180",">=7","60-64_0_1_0_>=180_>=7",37,29,20,23,24,24,29,23,16,19,16,31,24,24,53,23,30,42,45,24,25
1,0,0,"60-64","160-179",">=7","60-64_0_1_0_160-179_>=7",31,23,17,19,19,19,24,19,14,16,13,26,20,20,41,18,23,32,37,20,20
1,0,0,"60-64","140-159",">=7","60-64_0_1_0_140-159_>=7",27,19,14,16,16,15,19,15,11,13,11,21,16,16,31,14,18,24,29,16,15
1,0,0,"60-64","120-139",">=7","60-64_0_1_0_120-139_>=7",23,15,11,13,13,11,16,13,9,11,9,17,13,13,23,11,13,18,23,14,12
1,0,0,"60-64","<120",">=7","60-64_0_1_0_<120_>=7",19,12,9,10,10,9,12,10,8,9,7,14,11,10,17,9,10,13,18,11,9
1,0,0,"55-59",">=180",">=7","55-59_0_1_0_>=180_>=7",32,24,18,20,20,19,25,20,14,16,14,27,20,20,42,19,24,34,38,21,21
1,0,0,"55-59","160-179",">=7","55-59_0_1_0_160-179_>=7",27,19,14,16,16,15,20,16,11,13,11,22,17,16,32,15,18,25,30,17,16
1,0,0,"55-59","140-159",">=7","55-59_0_1_0_140-159_>=7",23,15,11,13,13,11,16,13,9,11,9,17,13,13,23,11,13,18,23,14,12
1,0,0,"55-59","120-139",">=7","55-59_0_1_0_120-139_>=7",19,12,9,10,10,8,12,10,7,9,7,14,11,10,17,9,10,13,18,11,9
1,0,0,"55-59","<120",">=7","55-59_0_1_0_<120_>=7",15,9,7,8,8,6,10,8,6,7,6,11,9,8,12,7,7,9,14,9,7
1,0,0,"50-54",">=180",">=7","50-54_0_1_0_>=180_>=7",28,20,15,17,17,16,21,17,12,14,12,23,17,17,33,16,19,27,31,18,17
1,0,0,"50-54","160-179",">=7","50-54_0_1_0_160-179_>=7",23,16,12,13,13,12,16,13,10,11,9,18,14,13,24,12,14,19,24,14,12
1,0,0,"50-54","140-159",">=7","50-54_0_1_0_140-159_>=7",19,12,9,10,10,9,13,10,8,9,8,14,11,10,17,9,10,13,18,11,9
1,0,0,"50-54","120-139",">=7","50-54_0_1_0_120-139_>=7",15,9,7,8,8,6,10,8,6,7,6,11,9,8,12,7,7,9,14,9,7
1,0,0,"50-54","<120",">=7","50-54_0_1_0_<120_>=7",13,7,6,7,6,5,7,6,5,5,5,8,7,6,8,5,5,6,10,7,5
1,0,0,"45-49",">=180",">=7","45-49_0_1_0_>=180_>=7",25,17,13,14,14,13,17,14,10,12,10,20,15,15,26,13,15,21,26,16,13
1,0,0,"45-49","160-179",">=7","45-49_0_1_0_160-179_>=7",20,13,10,11,11,9,13,11,8,9,8,15,12,11,18,10,11,14,19,12,10
1,0,0,"45-49","140-159",">=7","45-49_0_1_0_140-159_>=7",16,10,8,9,8,7,10,8,6,7,6,11,9,8,13,7,7,10,14,9,7
1,0,0,"45-49","120-139",">=7","45-49_0_1_0_120-139_>=7",13,7,6,7,6,5,8,6,5,5,5,9,7,6,9,5,5,6,10,7,5
1,0,0,"45-49","<120",">=7","45-49_0_1_0_<120_>=7",10,5,5,5,5,3,6,5,4,4,4,6,5,5,6,4,4,4,8,5,4
1,0,0,"40-44",">=180",">=7","40-44_0_1_0_>=180_>=7",21,14,11,12,12,10,15,12,9,10,9,17,13,12,20,11,12,16,21,13,11
1,0,0,"40-44","160-179",">=7","40-44_0_1_0_160-179_>=7",17,10,8,9,9,7,11,9,7,8,7,13,10,9,14,8,8,11,15,10,8
1,0,0,"40-44","140-159",">=7","40-44_0_1_0_140-159_>=7",13,8,6,7,7,5,8,7,5,6,5,9,7,7,9,6,6,7,11,8,5
1,0,0,"40-44","120-139",">=7","40-44_0_1_0_120-139_>=7",10,6,5,5,5,4,6,5,4,4,4,7,6,5,6,4,4,5,8,6,4
1,0,0,"40-44","<120",">=7","40-44_0_1_0_<120_>=7",8,4,4,4,4,3,4,4,3,3,3,5,4,4,4,3,3,3,6,4,3
1,0,1,"70-74",">=180","<4","70-74_0_1_1_>=180_<4",52,44,32,35,37,40,46,35,25,30,25,48,36,38,80,37,52,70,68,37,43
1,0,1,"70-74","160-179","<4","70-74_0_1_1_160-179_<4",46,38,27,31,32,33,40,30,22,26,21,42,31,33,70,31,43,60,59,32,36
1,0,1,"70-74","140-159","<4","70-74_0_1_1_140-159_<4",41,32,24,26,27,28,34,26,18,22,18,36,27,28,59,26,35,49,51,28,29
1,0,1,"70-74","120-139","<4","70-74_0_1_1_120-139_<4",36,27,20,22,23,22,28,22,16,19,16,31,23,23,48,22,28,40,43,24,24
1,0,1,"70-74","<120","<4","70-74_0_1_1_<120_<4",31,23,17,19,19,18,24,19,13,16,13,27,20,20,39,18,23,32,36,20,20
1,0,1,"65-69",">=180","<4","65-69_0_1_1_>=180_<4",48,40,29,32,33,35,41,32,22,27,22,44,32,34,72,32,45,62,61,33,37
1,0,1,"65-69","160-179","<4","65-69_0_1_1_160-179_<4",42,33,24,27,28,28,34,27,19,22,19,37,28,28,60,27,36,51,52,28,30
1,0,1,"65-69","140-159","<4","65-69_0_1_1_140-159_<4",36,28,20,23,23,23,29,22,16,19,16,31,23,24,48,22,29,40,43,24,24
